id,paragraph,link
8448,"Дар баёнияи ин созмон, ки рӯзи чаҳоршанбеи 19 октябр мунташир шуд, гуфта шудааст, ки оқои Усмонов барои фаъолиятҳои хабарнигорияш маҳкум ба зиндон ва тибқи қонуни афв озод шудааст.",https://www.bbc.com/tajik/institutional/2011/10/111019_if_usmonov
8450,"Фаронса ба унвони яке аз аъзои созмони Паймони Отлонтики Шимолӣ (НАТО) воҳидҳои муташаккил аз ҳудуди чаҳор ҳазор нафарро ба Афғонистон эъзом карда, аммо дар назар дорад дар иҷрои барномаи интиқоли масъулияти ҳифзи амнияти Афғонистон ба артиш ва пулиси он кишвар ин афродро ба тадриҷ ба Фаронса бозгардонад.",https://www.bbc.com/tajik/institutional/2011/10/111019_l16_france_afghanistan
8452,"Ин панҷ нафар иборатанд аз Мансур Арбоб Сияр, муттаҳами аслии тавтеъаи терур, ки дар Омрико дар боздошт аст, Ғулом Шакурӣ, муттаҳам ба ҳамдастӣ бо ӯ, ки зоҳиран дар Эрон аст, фармондеҳи нерӯи Қудс ва ду тани дигар аз мақомоти Сипоҳи Посдорон, ки пештар тавассути Иёлоти Муттаҳида дар ҳамин иртибот таҳрим шудаанд.",https://www.bbc.com/tajik/institutional/2011/10/111019_rm_rln_uk_eu_canada_suaid_plot
8453,"Гуфта мешавад, ки кишварҳои ҳамсуд барои имзои ин санад даҳ сол талош кардаанд. Созишномаи нахустини мушобеҳ дар соли 1994 аз сӯйи ҷамоҳири собиқи шӯравӣ имзо шуда буд, вале дар ниҳоят тасвиб нашуд.",https://www.bbc.com/tajik/institutional/2011/10/111019_if_cis_economic_zona
8454,"Тибқи иттилоъи Бонки Ҷаҳонӣ, давлати Русия барои иҷрои ин тарҳ дар Тоҷикистон дар зарфи се соли оянда 3 милюну 400 ҳазор дулори омрикоӣ ихтисос хоҳад дод.",https://www.bbc.com/tajik/institutional/2011/10/111019_sq_education
8455,Ин таҷҳизотро Омрико ва чанд кишвари дигар батозагӣ дар ихтиёри артиши Афғонистон қарор дода ва қарор аст то ду соли оянда таҷҳизоти бештаре дар ихтиёри давлати Афғонистон қарор дода шавад.,https://www.bbc.com/tajik/institutional/2011/10/111019_rm_afghan-army-exhibition
8457,"Дар миёни ин афрод Музаффар Давлатов, падари Аловуддин Давлатов, муллақаб ба “Алии Бедакӣ” аз фармондеҳони мухолифони исломии давлати Тоҷикистон дар замони ҷанги  дохилӣ низ ҳаст, ки 76 сол дорад ва ба мушорикат дар гурӯҳи мусаллаҳи ғайриқонунӣ муттаҳам дониста шудааст.",https://www.bbc.com/tajik/institutional/2011/10/111018_l16_ali_bedaki_father
8458,Раҳбарони Иттиҳодияи Урупо ва Иёлоти Муттаҳидаи Омрико ҳукми додгоҳ дар мавриди маҳкумияти хонуми Тимошенко ба ҳафт соли зиндонро шадидан маҳкум карданд ва онро як иқдоми гузинишии дорои ангезаи сиёсӣ хонданд.,https://www.bbc.com/tajik/institutional/2011/10/111018_l16_ukraine_brussel
8459,"Тибқи баёнияи Вазорати рушди байналмилалии Бритониё, оқои Данкан, раҳбари ин вазорат дар мулоқоти худ бо раиси ҷумҳури Тоҷикистон дар рӯзи 17-уми октябр ин мавзӯъро матраҳ кардааст.",https://www.bbc.com/tajik/institutional/2011/10/111018_sq_media_urunboy_osce
8460,Телевизиюни давлатии Миср тасовири ӯро пас аз озодӣ пахш кардааст.,https://www.bbc.com/tajik/institutional/2011/10/111018_rm_shalit_freed
8461,"Тавофуқи Исроил ва Ҳамос барои мубодилаи гурӯҳбон Шолит, ки дар соли 2006 тавассути афроди мусаллаҳи фаластинӣ дар марзи Ғазза асир шуд, бо беш аз як ҳазор фаластинии зиндонӣ дар Исроил бо миёнҷигарии давлати Миср ба даст омадааст.",https://www.bbc.com/tajik/institutional/2011/10/111018_rm_rln_shalit_egypt
8462,"Ба гузориши манобеъи хабарии Ҷумҳурии Исломӣ оқои Солеҳӣ рӯзи душанбе гуфта буд: ""Омодагӣ дорем то ҳар масъалаеро, ҳатто агар ба сурати тасаннуъӣ эҷод шуда бошад, бо сабру ҳавсала мавриди баррасӣ қарор диҳем ва аз Омрико низ хостаем, то иттилоъоти марбут ба ин сенориюро дар ихтиёри мо қарор диҳад.""",https://www.bbc.com/tajik/institutional/2011/10/111018_rm_salehi_saudi_us
8463,Дар ин бора вазорати додгустарии Миср иттилоъ додааст.,https://www.bbc.com/tajik/institutional/2011/10/111017_l16_mubarak_sons_assets
8464,"Хабаргузориҳои Русия мегӯянд як манбаъ дар давлати Русия гуфтааст: ""Мо хеле умедвор ҳастем, ки дар ҷараёни ин ҳамоиш роҳҳои ҳалли як силсила масоили боқимонда пайдо хоҳад шуд ва то поёни сол мо метавонем ин тавофуқномаро имзо кунем""",https://www.bbc.com/tajik/institutional/2011/10/111017_l16_cis_free_trade_zone
8465,"Хабаргузории Руйтерз ба нақл аз Бон Ки Мун, дабири кулли Созмони Милали Муттаҳид гузориш додааст, ки ӯ номаҳоеро дар иртибот бо ин парванда аз давлатҳои Омрико, Эрон ва Арабистони Саъудӣ дарёфт кардааст.",https://www.bbc.com/tajik/institutional/2011/10/111017_l16_saudi_ambassador_plot
8466,Ҳамин гузоришҳо шумори кушташудагонро дар ҳумаи пойтахт панҷ нафар унвон кардаанд.,https://www.bbc.com/tajik/institutional/2011/10/111017_l16_yemen_clashes_sanaa_8_dead
8467,"Бар асоси ин гузориш, ин ду нафар дар ҷараёни набарде бо нерӯҳои Шӯрои Миллии Интиқолӣ дар шаҳри Тарҳуна, воқеъ дар ҳудуди шасту панҷ килуметрии ҷануб-шарқи Таробулус, пойтахт, аз пой даромаданд.",https://www.bbc.com/tajik/institutional/2011/10/111017_rm_rln_libya_khamis
8468,"Оқои Солеҳӣ, ки дар нишасти ҳайъати намояндагии утоқи бозаргонии Эрон ширкат карда буд, гуфт, ки ""дар 32 сол ин қадар таҳти фишори иқтисодӣ ва таҳрими сиёсӣ набудаем, ки ин чолише бузург аст.""",https://www.bbc.com/tajik/institutional/2011/10/111017_rm_rln_salehi_sanctions
8470,"Куммунистон таъсиси чунин кумиссюнро дар тарҳи ҷадиди қонуни Тоҷикистон дар бораи энержӣ пешниҳод карда, вале давлати ин кишвар бо ин банди лоиҳаи қонун мухолифат кардааст.",https://www.bbc.com/tajik/institutional/2011/10/111017_if_parliament
8471,"Вазири хориҷаи Иттиҳодияи Араб, ки дар як нишасти изтирорӣ авзоъи Сурияро баррасӣ карданд, тасмим гирифтанд узвияти ин кишварро таълиқ накунанд ва дар иваз аз ҳукумати Башор Асад хостанд дар гуфтугуи миллӣ бо мухолифон ширкат кунад.",https://www.bbc.com/tajik/institutional/2011/10/111017_rm_syria_arab_league
8472,"Ба гуфтаи масъулони дафтари Шимун През, раиси ҷумҳури Исроил ӯ раванди афви ин зиндониёнро оғоз кардааст.",https://www.bbc.com/tajik/institutional/2011/10/111016_l16_israel_prisoner_swap_list
8474,"Дар чанд шаҳри бузурги дунё аз ҷумла Турунту дар Конодо, Ландан дар Бритониё ва Овкленд дар Нюзелонд, садҳо нафар шабро дар чодарҳое дар наздикии марокизи тиҷории шаҳр сипарӣ карданд.",https://www.bbc.com/tajik/institutional/2011/10/111016_l16_occupy_protests_banking_ows
8475,"Ин суханонро Девид Лингтон, раиси бахши Урупои вазорати хориҷаи Бритониё дар вокуниш ба ҳукми додгоҳ алайҳи Урунбой Усмонов, хабарнигори Би-би-сӣ дар шаҳри Хуҷанд гуфт.",https://www.bbc.com/tajik/institutional/2011/10/111015_sq_media_reaction_urunboy
8476,"Ин дар ҳолест, ки вакилони мудофеъи оқои Усмонов низ тамоми далоилеро, ки  бозрасон ҷамъоварӣ  кардаанд, ""берун аз эътибори қонунӣ"" хондаанд, зеро ба гуфтаи  онҳо ""ин далоил бо  истифода аз  шиканҷа ва бо нақзи муқаррароти тафтишу  таҳқиқ ба даст  оварда шудаанд.""",https://www.bbc.com/tajik/institutional/2011/10/111014_l16_bbc_statement_urunbay
8477,"Ин баёния рӯзи 13-уми октябр, замоне содир мешавад, ки қарор аст имрӯз, 14-уми октябр дар шимоли Тоҷикистон додгоҳҳо дар нисбати парвандаҳои ду хабарнигор - Ӯрунбой Усмонов, хабарнигори Би-би-сӣ ва Маҳмадюсуф Исмоъилов, хабарнигори нашрияи маҳаллии ""Нури Зиндагӣ"" ҳукми худро эълон кунанд.",https://www.bbc.com/tajik/institutional/2011/10/111014_sq_cpj_statement_media
8479,"Дар ҳамоише, ки рӯзи 13 октябр дар Кӯлоб ба ибтикори Созмони Байналмиллалии Муҳоҷират сурат гирифт, мақомоти давлати ва созмонҳои хориҷиву дохилии ҷамъиятӣ мавзӯъи “Чораҳои ҳуқуқӣ дар мубориза бар зидди меҳнати иҷборӣ ва қочоқи инсон”-ро ба баррасӣ гирифтанд.",https://www.bbc.com/tajik/institutional/2011/10/111014_sq_ah_human_traffic
8480,"Дар ин маросим Эмомалӣ Раҳмон, раиси ҷумҳурии Тоҷикистон, адибон ва донишмандон ва меҳмонони хориҷӣ ширкат доранд.",https://www.bbc.com/tajik/institutional/2011/10/111014_mm_tursunzoda
8481,"Ин суханон дар ҳоле баён шуд, ки Борок Убомо, раиси ҷумҳурии Иёлоти Муттаҳида, эълом карда, ки мақомҳои Эронро масъули ин моҷаро медонад ва аз эҳтимоли дар назар гирифтани таҳримҳои шадидтаре алайҳи Теҳрон хабар додааст.",https://www.bbc.com/tajik/institutional/2011/10/111014_rm_usa_iran_terror
8482,"Рӯзи панҷшанбеи 13 октябр мақомоти покистонӣ эълом карданд, ки Ҷалил Ҳаққонӣ, аз аъзои аршади шабакаи Ҳаққонӣ дар амалиёти ҳавопаймоҳои бидуни сарнишини омрикоӣ дар минтақае дар шимоли Покистон ва наздики марзи Афғонистон кушта шудааст.",https://www.bbc.com/tajik/institutional/2011/10/111013_l16_haqqani_pakistan
8485,"Масъулони ин созмони байналмилалӣ таъкид доранд, низомиёни пешинро, ки дар артиши тарафдори Муаммар Қаззофӣ ва гурӯҳҳои марбут ба ӯ фаъолият мекарданд, маҷбур месозанд, то алайҳи худ шаҳодат бидиҳанд.",https://www.bbc.com/tajik/institutional/2011/10/111013_sq_libiya_amnesty
8486,"Дар пайи интишори ин хабар, сокинони шаҳри Бенғозӣ шурӯъ ба тирандозии ҳавоӣ барои ибрози шодмонии худ кардаанд.",https://www.bbc.com/tajik/institutional/2011/10/111013_rm_rln_sirte
8487,"Ба гузориши хабаргузории ""Руйтерз"", ин афрод дар Вазиристони Шимолӣ  ба василаи шиллики ду мушак аз як ҳавопаймои бидуни сарнишин кушта шудаанд.",https://www.bbc.com/tajik/institutional/2011/10/111013_rm_rln_pakistan_drone_attack
8488,Ин бузургтарин тазоҳурот дар ҳимоят аз раиси ҷумҳури Сурия тайи чанд моҳи ахир аст.,https://www.bbc.com/tajik/institutional/2011/10/111012_l16_syria_demo
8489,"Бархе аз муҳаққиқон гуфтанд, ки сиёсати давлати Тоҷикистон нисбат ба ислом дар ин кишвар, боиси густариши раванди исломишавӣ аз як сӯ ва афзоиши мавориди саркуб шудани афроди мазҳабӣ аз тарафи дигар мешавад.",https://www.bbc.com/tajik/institutional/2011/10/111012_sq_islam_globalization
8491,"Тибқи тағйироте, ки рӯзи чоршанбеи 12 октябр, дар иҷлоси Маҷлиси намояндагони Тоҷикистон ба Қонуни мубориза бо фасод ворид шуд, дар канори бародару хоҳар, пайвандон ва қудоҳо (падару модари арӯсу домод) ҷалби арӯсу домоди худ ба вазоифи муҳими идорӣ аз ҷониби мақомот мамнӯъ гардид.",https://www.bbc.com/tajik/institutional/2011/10/111012_mm_corruption
8493,Хабарнигори Би-би-сӣ дар Байтулмуқаддас мегӯяд эҳтимол дорад гурӯҳи Ҳамос пас аз озодии чаҳорсаду панҷоҳ нафар аз зиндониён ба устувор Шолит иҷоза диҳад ба Исроил бозгардад ва бақия зиндониёни фаластинӣ низ тайи ҳудуди ду моҳи оянда озод хоҳанд шуд.,https://www.bbc.com/tajik/institutional/2011/10/111012_l16_shalit_approved
8495,"Фаррух Ҳамралиев, вазири рушди иқтисод ва тиҷорати Тоҷикистон, рӯзи чаҳоршанбеи 12 октябр зимни муъаррифии ин санад ба иҷлоси Маҷлиси Намояндагон гуфт, ки низоми Лоҳа ба дорандаи намунаи санъатӣ барои дарёфти асноди ҳифозатӣ дар якчанд давлатҳо бо роҳи ба Созмони ҷаҳонии моликияти зеҳнӣ пешниҳод кардани танҳо як дархост бо як забон ва пардохти боҷ бо як арз шароит фароҳам меорад.",https://www.bbc.com/tajik/institutional/2011/10/111012_mm_agreement
8496,"Омрико ва Иттиҳодияи Урупо гуфтанд, ин қазия ангезаҳои сиёсӣ дорад ва вазорати хориҷаи Русия гуфт, ки ҳукми додгоҳ дарвоқеъ “ҳукми комилан зидди-Русия” аст.",https://www.bbc.com/tajik/institutional/2011/10/111012_sq_ukroin
8497,Илова бар ин гузориш ҳафт дарсади афзоишро дар кишти хашхош дар Афғонистон нишон медиҳад.,https://www.bbc.com/tajik/institutional/2011/10/111011_l16_afg_poppy_increase
8498,"Дар ҳукми қозӣ омадааст, ки ӯ  ба ҳангоми имзои қарордоди хариди гоз аз Русия бо суиистифода аз мақом муртакиби ҷурм шудааст.",https://www.bbc.com/tajik/institutional/2011/10/111011_l16_tymoshenko_jailed
8499,"Гуфта мешавад раҳбари ин ширкат мусаввабаи додгоҳи ноҳияи Сино дар бораи ба ҷойи кории қаблиш барқарор кардани Ҷамшед Иброҳимов, корманди пешини ин ширкатро, иҷро накардааст.",https://www.bbc.com/tajik/institutional/2011/10/111011_mm_tk_mobile
8500,Дастаи мунтахаби Жопун дар ҳар ду қисми бозӣ 4-тӯбӣ ба дарвозаи дастаи Тоҷикистон ворид карда ва бо ҳисоби хеле калони 8 бар сифр ба ин даста пирӯз шуд.,https://www.bbc.com/tajik/institutional/2011/10/111011_mm_football_national_team
8501,"Ин нахустин зойирони тоҷик аз ҷумлаи 5500 нафар ҳастанд, ки соли ҷорӣ озими зиёрати амокини муқаддаси исломӣ дар Арабистони Саъудӣ шудаанд.",https://www.bbc.com/tajik/institutional/2011/10/111011_zkh_islam_pilgrimage
8502,"Женерол Фред Мугишо аз ин нерӯ ба Би-би-сӣ гуфт: ""Мо ҳама Мугодишуро кунтрул мекунем.""",https://www.bbc.com/tajik/institutional/2011/10/111011_rm_somalia_alshabab
8504,"Тумос Сорҷант, устоди 68 солаи иқтисоди калон ва иқтисоди пулӣ дар донишгоҳи Ню Юрк ба далели таҳқиқоте, ки дар заминаи интизори ақлонии коргузорони иқтисодӣ сурат дода, шуҳрат дорад.",https://www.bbc.com/tajik/institutional/2011/10/111010_l16_nobel_economics
8505,"Ин гузориш дар ҳафтоду чаҳор сафҳа ба баррасии зиндонҳо пардохта, ки умдатан таҳти идораи Амнияти миллӣ ва пулиси Афғонистон аст.",https://www.bbc.com/tajik/institutional/2011/10/111010_l16_af_us_prison_torture
8507,"“Daily Telegraph”, рӯзномаи Бритониё, суханони Роман Василенкоро, ки гуфтааст “Қазоқистон ва Президент Назарбоев ҳамеша ҷонибдори ҳамгироии иқтисодӣ бо Русия ва кишварҳои пешини шӯравӣ аст”, чоп кардааст.",https://www.bbc.com/tajik/institutional/2011/10/111010_mm_kazakh_eurasia
8508,"Ҳ(ақиққат замоне ошкор шуд, ки шавҳари собиқи Юлия Беляева, яке аз модарони ду кӯдаки иштибоҳшуда пардохти нафақа барои нигаҳдории Ирина духтари онҳоро ба далели ин ки ин духтар ҳеҷ шабоҳате бо ӯ надорад, рад кард.",https://www.bbc.com/tajik/institutional/2011/10/111010_l16_russia_child_mixup
8509,"Гурӯҳи ""Нозир бар ҳуқуқи башари Сурия"" мустақар дар Бритониё мегӯяд 14 ғайринизомӣ ва 17 маъмури амниятӣ дар миёни кушташудагон ҳастанд.",https://www.bbc.com/tajik/institutional/2011/10/111010_rm_syria_clashes_killings
8510,"Дар ин гузориш омадааст, ки дар пайи шадидан боло рафтани қимати гандум ва маводди мухталифи ғизоӣ  дар бозори ҷаҳонӣ Тоҷикистон ба хатари гуруснагӣ рӯ ба рӯ будааст.",https://www.bbc.com/tajik/institutional/2011/10/111010_mm_agro_action_hunger
8511,"Қарордоди фурӯши сомонаи мушакии Эс-300 чанд сол пеш байни Эрон ва Русия имзо шуд, аммо пас аз тасвиби қатъномаи илзомовари Шӯрои Амнияти Созмони Милали Муттаҳид роҷеъ ба таҳрими таслиҳотии Эрон, давлати Русия ба унвони яке аз кишварҳои узви созмон аз иҷрои ин қарордод худдорӣ кард.",https://www.bbc.com/tajik/institutional/2011/10/111010_rm_rln_russia_s300
8512,"Бино бар гузоришҳо, чанд ҳазор нафар, ки аксари онҳо аз масеҳиёни қибтии Миср буданд, рӯзи якшанбе (9 октябр) дар эътироз ба оташ гирифтани калисое, ки дар ҷануби ин кишвар ва тайи ҳафтаи гузашта тӯъмаи ҳариқ шуд, ба хиёбонҳои Қоҳира, пойтахти Миср, омаданд, ки ин тазоҳурот ба даргирии миёни нерӯҳои амниятӣ ва мӯтаризон анҷомид ва илова бар кушта шудани 23 нафар, даҳҳо мӯътаризи дигар ҳам дар ҷараёни ин заду хӯрдҳо захмӣ шудаанд.",https://www.bbc.com/tajik/institutional/2011/10/111010_rm_egypt_copts_clash
8513,"Дастаи мунтахаби Тоҷикистон рӯзи якшанбеи 9 октябр, дар бозиҳои интихобӣ барои ширкат дар мусобиқоти қаҳрамонии Осиё дар гурӯҳи ""С"",  дар варзишгоҳи марказии шаҳри Тошканд ноком шуда ва аз роҳхат барои ширкат дар ин мусобиқоти бонуфузи байналмилалӣ маҳрум шуданд.",https://www.bbc.com/tajik/institutional/2011/10/111010_mm_football
8514,"Ин афрод дар эътироз ба пахши филми синамоии ""Персепулис"", сохтаи Марҷон Сотропӣ, нависанда, тарроҳ ва филмсози эронӣ аз ин шабака даст ба ин иқдом заданд.",https://www.bbc.com/tajik/institutional/2011/10/111009_l16_persepolis_tunisia_islamists
8515,"Хонуми Вафомеҳр, ки дар ҳоли ҳозир дар зиндон дар боздошт ба сар мебарад, ҳамсари Носир Тақвоӣ, коргардони саршиноси эронӣ аст.",https://www.bbc.com/tajik/institutional/2011/10/111009_l16_marzieh_vafamehr_jail_lash
8516,Талафоти ин даргириҳо афзоиш ёфта ва даҳҳо нафар кушта ва садҳо нафар низ захмӣ шудаанд.,https://www.bbc.com/tajik/institutional/2011/10/111009_l16_sirte_libya_progress
8517,"Бо канорагирии Думиник Истроус Кон, раиси собиқи Сандуқи Байналмилалии Пул Фронсуо Авлонд бештарин бахтро барои касби номзадии ин ҳизб дорад.",https://www.bbc.com/tajik/institutional/2011/10/111009_l16_france_socialists
8518,"Ин шуро тавассути мухолифони Башор Асад, раиси ҷумҳурии Сурия шакл гирифта ва аъзои он нисбат ба расмият шинохтани он аз суи бархе кишварҳо тайи ҳафтаҳои оянда ибрози умедворӣ кардаанд.",https://www.bbc.com/tajik/institutional/2011/10/111009_l16_syria
8519,Ин афрод ба далели мамониъат аз сабти номи як зани рӯбандапӯш дар ин донишгоҳ даст ба ин иқдом заданд.,https://www.bbc.com/tajik/institutional/2011/10/111009_l16_tunisia_veil
8520,"Қисмати аслии барномаи ин ҳафтаро сӯҳбатҳо атрофи забон ба худ  ихтисос медиҳад, чунки 5 октябр дар Тоҷикистон ҳамчун ""Рӯзи забони  тоҷикӣ"" ҷашн гирифта мешавад.",https://www.bbc.com/tajik/institutional/2011/10/111008_zm_tajentertainment
8521,"Вай зимни суханронӣ дар Донишгоҳи кишоварзии Тоҷикистон, ки субҳи рӯзи шанбе доир шуд, устодону донишҷӯёнро дар баробари таҷлил аз 80-умин солгарди таъсиси ин донишгоҳ бо фарорасии ҷашни Меҳргон низ табрик гуфтааст.",https://www.bbc.com/tajik/institutional/2011/10/111008_ea_rahman_mehrgan
8522,Нерӯҳои давлати интиқолӣ имрӯз (8 октябр) ба маркази кунфронси шаҳр расиданд ва сутунҳое аз дуд дар осмон дида мешавад. Ин нуқта акнун ба конуни даргириҳо табдил шудааст ва садои оташи мудовими хумпора ва мусалсал ба гӯш мерасад.,https://www.bbc.com/tajik/institutional/2011/10/111008_ea_lybia_sirte_battle
8523,"Ҳарчанд раёсати тандурустии вилояти Хатлон дар як мизи гирд гуфт, ки то моҳи  октябри соли ҷорӣ 156 нафар дар ин вилоят дар асари бемории сил  фавт кардаанд, ин рақам дар муқоиса бо ҳамин давраи соли гузашта 55 нафар камтар  будааст.",https://www.bbc.com/tajik/institutional/2011/10/111007_sq_ak_tb
8524,"Женероли бознишаста Истонли Мак Кристол дар суханоне дар Шӯрои равобити хориҷии Омрико гуфт, Иёлоти Муттаҳида ва НОТУ танҳо ниме аз масири бароварда кардани аҳдофи худ дар Афғонистон, аз ҷумла ташкили як давлати машрӯъро тай кардаанд.",https://www.bbc.com/tajik/institutional/2011/10/111007_sq_u02_mcchrystal_afghanistan
8525,"Марк Гроссман, ки рӯзи ҷумъаи 7 октябр пас аз дидору гуфтугӯ бо раиси ҷумҳурии Тоҷикистон дар ҷамъи хабарнигорон сӯҳбат мекард, дар ин бора ибрози назар кард.",https://www.bbc.com/tajik/institutional/2011/10/111007_mm_grossman
8526,"Оқои Қаззофӣ дар як паёми савтӣ, ки аз шабакаи телевизиюнии Алрой дар Сурия пахш шуд, гуфт, шароити зиндагӣ барои мардуми Либӣ “ғайри қобили таҳаммул” шудааст.",https://www.bbc.com/tajik/institutional/2011/10/111007_sq_u02_gaddafi_libya_message
8528,"Тумос Тронструмер, мутаваллиди 15 апрели соли 1931 дар Устукҳулм аст ва дар донишгоҳи Устукҳулм дар риштаҳои шеър, таърихи мазҳаб ва таърихи адабиёт ва равоншиносӣ таҳсил кардааст.",https://www.bbc.com/tajik/institutional/2011/10/111006_l16_book_transtromer_nobel_2011
8530,"Бино ба гузориши Райҳон Дмитрий, хабарнигори Би-би-сӣ, коршикании эътирозии кормандони бахши нафт аз тӯлонитарин намоишҳои эътирозӣ дар таърихи Қазоқистон маҳсуб мешавад.",https://www.bbc.com/tajik/institutional/2011/10/111006_mm_kazakh_oil
8531,"Давлатмурод Язгулиев, хабарнигори родиюи ""Озодӣ"", расонаи омрикоӣ дар водор сохтани яке аз хешовандонаш ба анҷоми худкушӣ муҷрим шинохта шудааст.",https://www.bbc.com/tajik/institutional/2011/10/111006_l16_turkmenistan_journalist
8533,"Борок Убомо, раиси ҷумҳури Омрико дар баёнияе нисбат ба оқои Ҷобз, ки ӯро “яке аз бузургтарин навоварони Омрико” хонд адои эҳтиром кардааст.",https://www.bbc.com/tajik/institutional/2011/10/111006_sq_u01_stevejobs_died
8534,"Нашрияи русизабони ASIA-Plus дар матлабе навиштааст, ки Ойниҳол Бобоназарова, ҳуқуқдони шинохта, дар ҳошияи кунфаронси Созмони Амният ва Ҳамкории Урупо дар бораи масоили ҳуқуқи башар бар Варшав аз бархе сиёсатмадорони рус интиқод кардааст.",https://www.bbc.com/tajik/institutional/2011/10/111006_sq_taj_press
8535,Вай дар ин авохир симати раиси Кумитаи сохтори давлатӣ ва худидораи маҳалии Маҷлиси намояндагони порлумони Тоҷикистонро ба ӯҳда дошт.,https://www.bbc.com/tajik/institutional/2011/10/111006_zkh_safarali_rajabov
8536,"Парвози ҳавопаймоҳо ва хадамоти киштиҳо лағв шуда ва мадорис, идороти давлатӣ ва амокини туристӣ таътил ҳастанд.",https://www.bbc.com/tajik/institutional/2011/10/111005_greece_strike_austerity
8537,Ин ниҳоди байналмилалӣ гуфтааст рукуди ҷаҳонии иқтисод дар соли оянда иҷтинобнопазир аст.,https://www.bbc.com/tajik/institutional/2011/10/111005_l16_imf_european
8538,"Оқои Понето гуфтааст бисёре аз мардум тасаввур мекунанд, ки будҷаи Омрико ба ҳадде аст, ки метавонад касри будҷаи сойири муттаҳидонашро ҷуброн кунад.",https://www.bbc.com/tajik/institutional/2011/10/111005_l16_nato_paneta_eu
8539,"Мақомоти афғон мегӯянд, ки дастгоҳҳои амниятии ин кишвар шаш нафарро дастгир кардаанд.",https://www.bbc.com/tajik/institutional/2011/10/111005_l16_karzai_haqqani_assasination_plot
8540,"Корстен Ҷокубсун, сухангӯи НАТО дар Кобул дар мусоҳиба бо Би-би-сӣ гуфт, ки шабакаи Ҳаққонӣ аз суи созмони Иттилоъоти Покистон (АйЭсАй) ва гурӯҳи Алқоъида ҳимоят мешавад.",https://www.bbc.com/tajik/institutional/2011/10/111005_l16_nato-haqqani-network-pakistan
8541,"Ба гуфтаи Маҳмадюсуф Шодиев, сухангӯйи фурудгоҳи шаҳри Душанбе, аз субҳи чаҳоршанбеи 5 октябр парвоз ва вуруди ҳама гуна ҳавопаймоҳо дар фурудгоҳ ба таъвиқ афтодааст.",https://www.bbc.com/tajik/institutional/2011/10/111005_mm_weather
8542,"Бар асоси иттилоъияи ин созмон фарди боздоштшуда Тунг Шен Юн ном дорад, ки ба шуғли мутарҷимӣ дар Русия иштиғол дошт ва ба далели иқдом барои ба даст овардани асноди марбут ба шабакаи мушаки замин ба ҳавои Русия боздошт шуд.",https://www.bbc.com/tajik/institutional/2011/10/111005_l16_russia_china_espionage
8543,"Дар фармони Эмомалӣ Раҳмон, раиси ҷумҳурии Тоҷикистон, дар ин бора омадааст: “Қитъаи замини ба сокинони кишвар ҷудошуда танҳо барои бунёди хонаҳои истиқоматӣ ё иншооти ёрирасон истифода шавад.”",https://www.bbc.com/tajik/institutional/2011/10/111005_mm_president_order
8544,"Ин санади мавриди ҳимояти Омрико, Бритониё ва Фаронса ҳудуди соъати 6:30 асри сешанбе дар Ню-Йурк ба раъй гузошта шуд ва нуҳ узви Шӯрои Амният ба он раъйи мувофиқ доданд.",https://www.bbc.com/tajik/institutional/2011/10/111005_ea_syria_un
8545,"Монмуҳон Синг, нахуствазири Ҳинд гуфт ӯ бо Ҳомиди Карзай, раҳбари Афғонистон ба сурати сареҳ ва муфассал дар мавриди таҳдиди терурисм ба минтақа гуфтугӯ кардааст.",https://www.bbc.com/tajik/institutional/2011/10/111004_l16_india_afghanistan
8546,"Геннадий Гатилов, муъовини вазири хориҷаи Русия гуфтааст ин тасмим ба далели он иттихоз шуда, ки ин тарҳ тадобиреро алайҳи мудохилаи низомии хориҷӣ дар Сурия ва эҳтиром ба усули адами дахолат дар умури дохилии ин кишвар дар назар нагирифтааст.",https://www.bbc.com/tajik/institutional/2011/10/111004_l16_russia_syria_un
8547,"Бар асоси гузоришҳои расида ҳангоме ки мақомҳои давлати интиқолӣ дар нишасте дар сохтмони яке аз вазоратхонаҳо ширкат карда буданд, як комюни пур аз маводи мунфаҷира бо убур аз дарвозаи вурудӣ мунфаҷир шуд.",https://www.bbc.com/tajik/institutional/2011/10/111004_l16_somalia
8548,"Ба иттилои масъулони корхонаи панбатозакунии “Кӯлоб” деҳқонони воҳидҳои кишоварзии ин минтақа ба далели поин омадани қимати панба, ки аз сӯйи сармоядорон эълом мешавад, панбаи худро муваққатан аз фурӯш барчиданд.",https://www.bbc.com/tajik/institutional/2011/10/111004_sq_ah_cotton
8549,"Дар ин нома, ки рӯзи сешанбеи 4 октябр мунташир шуд, ибрози умедворӣ шудааст, ки дар қиболи оқои Исмоилов асли бароат ва адолати додгоҳӣ риъоят шавад.",https://www.bbc.com/tajik/institutional/2011/10/111004_mm_appeal
8550,"Вазорати бозаргонии Чин ин тарҳро маҳкум карда ва вазорати хориҷаи ин кишвар гуфтааст тарҳи пешниҳодӣ муқаррароти тиҷорати байналмилалиро нақз мекунад. Бонки марказии Чин ҳушдор додааст, ки ин тарҳ метавонад муҷиби бурузи ҷанги тиҷоратӣ шавад.",https://www.bbc.com/tajik/institutional/2011/10/111004_l16_cheap_yuan_us_threaten
